week,topic,activity,momentum
2023-05-22,Science & Technology,0,-1.0
2023-05-29,Science & Technology,0,-1.0
2023-06-05,Science & Technology,0,-1.0
2023-06-12,Science & Technology,0,-1.0
2023-06-19,Science & Technology,0,-1.0
2023-06-26,Science & Technology,0,-1.0
2023-07-03,Science & Technology,0,-1.0
2023-07-10,Science & Technology,0,-1.0
2023-07-17,Science & Technology,0,-1.0
2023-07-24,Science & Technology,0,-1.0
2023-07-31,Science & Technology,0,-1.0
2023-08-07,Science & Technology,0,-1.0
2023-08-14,Science & Technology,0,-1.0
2023-08-21,Science & Technology,0,-1.0
2023-08-28,Science & Technology,0,-1.0
2023-09-04,Science & Technology,0,-1.0
2023-09-11,Science & Technology,0,-1.0
2023-09-18,Science & Technology,0,-1.0
2023-09-25,Science & Technology,0,-1.0
2023-10-02,Science & Technology,0,-1.0
2023-10-09,Science & Technology,0,-1.0
2023-10-16,Science & Technology,0,-1.0
2023-10-23,Science & Technology,1,1.9999996400000435
2023-10-30,Science & Technology,0,1.9999996400000435
2023-11-06,Science & Technology,0,1.9999996400000435
2023-11-13,Science & Technology,0,1.9999996400000435
2023-11-20,Science & Technology,0,-1.0
2023-11-27,Science & Technology,0,-1.0
2023-12-04,Science & Technology,0,-1.0
2023-12-11,Science & Technology,0,-1.0
2023-12-18,Science & Technology,1,0.49999991000000543
2023-12-25,Science & Technology,0,0.49999991000000543
2024-01-01,Science & Technology,0,0.49999991000000543
2024-01-08,Science & Technology,0,0.49999991000000543
2024-01-15,Science & Technology,0,-1.0
2024-01-22,Science & Technology,0,-1.0
2024-01-29,Science & Technology,0,-1.0
2024-02-05,Science & Technology,0,-1.0
2024-02-12,Science & Technology,1,0.49999991000000543
2024-02-19,Science & Technology,0,0.49999991000000543
2024-02-26,Science & Technology,0,0.49999991000000543
2024-03-04,Science & Technology,1,0.9999999200000032
2024-03-11,Science & Technology,0,0.49999991000000543
2024-03-18,Science & Technology,0,0.49999991000000543
2024-03-25,Science & Technology,0,0.49999991000000543
2024-04-01,Science & Technology,0,-1.0
2024-04-08,Science & Technology,0,-1.0
2024-04-15,Science & Technology,0,-1.0
2024-04-22,Science & Technology,0,-1.0
2024-04-29,Science & Technology,0,-1.0
2024-05-06,Science & Technology,0,-1.0
2024-05-13,Science & Technology,0,-1.0
2024-05-20,Science & Technology,0,-1.0
2024-05-27,Science & Technology,0,-1.0
2024-06-03,Science & Technology,0,-1.0
2024-06-10,Science & Technology,0,-1.0
2024-06-17,Science & Technology,0,-1.0
2024-06-24,Science & Technology,0,-1.0
2024-07-01,Science & Technology,0,-1.0
2024-07-08,Science & Technology,0,-1.0
2024-07-15,Science & Technology,0,-1.0
2024-07-22,Science & Technology,0,-1.0
2024-07-29,Science & Technology,0,-1.0
2024-08-05,Science & Technology,0,-1.0
2024-08-12,Science & Technology,0,-1.0
2024-08-19,Science & Technology,0,-1.0
2024-08-26,Science & Technology,0,-1.0
2024-09-02,Science & Technology,0,-1.0
2024-09-09,Science & Technology,0,-1.0
2024-09-16,Science & Technology,0,-1.0
2024-09-23,Science & Technology,0,-1.0
2024-09-30,Science & Technology,0,-1.0
2024-10-07,Science & Technology,0,-1.0
2024-10-14,Science & Technology,0,-1.0
2024-10-21,Science & Technology,0,-1.0
2024-10-28,Science & Technology,0,-1.0
2024-11-04,Science & Technology,0,-1.0
2024-11-11,Science & Technology,0,-1.0
2024-11-18,Science & Technology,0,-1.0
2024-11-25,Science & Technology,1,1.9999996400000435
2024-12-02,Science & Technology,0,1.9999996400000435
2024-12-09,Science & Technology,1,1.9999998200000109
2024-12-16,Science & Technology,0,1.9999998200000109
2024-12-23,Science & Technology,0,0.49999991000000543
2024-12-30,Science & Technology,0,0.49999991000000543
2025-01-06,Science & Technology,0,-1.0
2025-01-13,Science & Technology,0,-1.0
2025-01-20,Science & Technology,0,-1.0
2025-01-27,Science & Technology,0,-1.0
2025-02-03,Science & Technology,0,-1.0
2025-02-10,Science & Technology,0,-1.0
2025-02-17,Science & Technology,0,-1.0
2025-02-24,Science & Technology,0,-1.0
2025-03-03,Science & Technology,0,-1.0
2025-03-10,Science & Technology,1,1.9999996400000435
2025-03-17,Science & Technology,0,1.9999996400000435
2025-03-24,Science & Technology,0,1.9999996400000435
2025-03-31,Science & Technology,0,1.9999996400000435
2025-04-07,Science & Technology,0,-1.0
2025-04-14,Science & Technology,0,-1.0
2025-04-21,Science & Technology,0,-1.0
2025-04-28,Science & Technology,0,-1.0
2025-05-05,Science & Technology,0,-1.0
2025-05-12,Science & Technology,0,-1.0
2025-05-19,Science & Technology,0,-1.0
2025-05-26,Science & Technology,0,-1.0
2025-06-02,Science & Technology,0,-1.0
2025-06-09,Science & Technology,0,-1.0
2025-06-16,Science & Technology,0,-1.0
2025-06-23,Science & Technology,0,-1.0
2025-06-30,Science & Technology,0,-1.0
2025-07-07,Science & Technology,0,-1.0
2025-07-14,Science & Technology,0,-1.0
2025-07-21,Science & Technology,0,-1.0
2025-07-28,Science & Technology,0,-1.0
2025-08-04,Science & Technology,0,-1.0
2025-08-11,Science & Technology,0,-1.0
2025-08-18,Science & Technology,0,-1.0
2025-08-25,Science & Technology,0,-1.0
2025-09-01,Science & Technology,0,-1.0
2025-09-08,Science & Technology,0,-1.0
2025-09-15,Science & Technology,0,-1.0
2025-09-22,Science & Technology,0,-1.0
2025-09-29,Science & Technology,0,-1.0
2025-10-06,Science & Technology,0,-1.0
2025-10-13,Science & Technology,0,-1.0
2025-10-20,Science & Technology,0,-1.0
2025-10-27,Science & Technology,0,-1.0
2025-11-03,Science & Technology,0,-1.0
2025-11-10,Science & Technology,0,-1.0
2025-11-17,Science & Technology,0,-1.0
2025-11-24,Science & Technology,0,-1.0
2025-12-01,Science & Technology,0,-1.0
2025-12-08,Science & Technology,0,-1.0
2025-12-15,Science & Technology,0,-1.0
2025-12-22,Science & Technology,0,-1.0
2025-12-29,Science & Technology,0,-1.0
2026-01-05,Science & Technology,1,1.9999996400000435
2026-01-12,Science & Technology,0,1.9999996400000435
2026-01-19,Science & Technology,1,1.9999998200000109
2026-01-26,Science & Technology,1,1.9999998800000047
2026-02-02,Science & Technology,0,0.9999999200000032
2026-02-09,Science & Technology,1,1.249999932500002
2026-02-16,Science & Technology,0,0.4999999550000014
2026-02-23,Science & Technology,0,-0.2500000224999993
2026-03-02,Science & Technology,0,-0.2500000224999993
2026-03-09,Science & Technology,0,-1.0
2026-03-16,Science & Technology,0,-1.0
2026-03-23,Science & Technology,0,-1.0
2026-03-30,Science & Technology,0,-1.0
2026-04-06,Science & Technology,0,-1.0
2026-04-13,Science & Technology,0,-1.0
2026-04-20,Science & Technology,0,-1.0
2026-04-27,Science & Technology,0,-1.0
2026-05-04,Science & Technology,0,-1.0
2026-05-11,Science & Technology,0,-1.0
2026-05-18,Science & Technology,0,-1.0
2026-05-25,Science & Technology,0,-1.0
2026-06-01,Science & Technology,0,-1.0
2026-06-08,Science & Technology,0,-1.0
2026-06-15,Science & Technology,0,-1.0
2026-06-22,Science & Technology,0,-1.0
2026-06-29,Science & Technology,1,1.9999996400000435
2022-10-03,Society & Identity,0,
2022-10-10,Society & Identity,0,
2022-10-17,Society & Identity,0,
2022-10-24,Society & Identity,0,
2022-10-31,Society & Identity,0,
2022-11-07,Society & Identity,0,
2022-11-14,Society & Identity,1,
2022-11-21,Society & Identity,0,
2022-11-28,Society & Identity,0,
2022-12-05,Society & Identity,0,
2022-12-12,Society & Identity,0,
2022-12-19,Society & Identity,0,-1.0
2022-12-26,Society & Identity,0,-1.0
2023-01-02,Society & Identity,0,-1.0
2023-01-09,Society & Identity,0,-1.0
2023-01-16,Society & Identity,0,-1.0
2023-01-23,Society & Identity,0,-1.0
2023-01-30,Society & Identity,0,-1.0
2023-02-06,Society & Identity,0,-1.0
2023-02-13,Society & Identity,0,-1.0
2023-02-20,Society & Identity,0,-1.0
2023-02-27,Society & Identity,0,-1.0
2023-03-06,Society & Identity,0,-1.0
2023-03-13,Society & Identity,0,-1.0
2023-03-20,Society & Identity,0,-1.0
2023-03-27,Society & Identity,0,-1.0
2023-04-03,Society & Identity,0,-1.0
2023-04-10,Society & Identity,0,-1.0
2023-04-17,Society & Identity,0,-1.0
2023-04-24,Society & Identity,0,-1.0
2023-05-01,Society & Identity,0,-1.0
2023-05-08,Society & Identity,0,-1.0
2023-05-15,Society & Identity,0,-1.0
2023-05-22,Society & Identity,0,-1.0
2023-05-29,Society & Identity,0,-1.0
2023-06-05,Society & Identity,0,-1.0
2023-06-12,Society & Identity,0,-1.0
2023-06-19,Society & Identity,0,-1.0
2023-06-26,Society & Identity,0,-1.0
2023-07-03,Society & Identity,0,-1.0
2023-07-10,Society & Identity,0,-1.0
2023-07-17,Society & Identity,0,-1.0
2023-07-24,Society & Identity,0,-1.0
2023-07-31,Society & Identity,0,-1.0
2023-08-07,Society & Identity,0,-1.0
2023-08-14,Society & Identity,0,-1.0
2023-08-21,Society & Identity,0,-1.0
2023-08-28,Society & Identity,0,-1.0
2023-09-04,Society & Identity,0,-1.0
2023-09-11,Society & Identity,0,-1.0
2023-09-18,Society & Identity,0,-1.0
2023-09-25,Society & Identity,0,-1.0
2023-10-02,Society & Identity,0,-1.0
2023-10-09,Society & Identity,0,-1.0
2023-10-16,Society & Identity,1,1.9999996400000435
2023-10-23,Society & Identity,0,1.9999996400000435
2023-10-30,Society & Identity,0,1.9999996400000435
2023-11-06,Society & Identity,1,1.9999998200000109
2023-11-13,Society & Identity,0,0.49999991000000543
2023-11-20,Society & Identity,0,0.49999991000000543
2023-11-27,Society & Identity,0,0.49999991000000543
2023-12-04,Society & Identity,0,-1.0
2023-12-11,Society & Identity,0,-1.0
2023-12-18,Society & Identity,0,-1.0
2023-12-25,Society & Identity,0,-1.0
2024-01-01,Society & Identity,0,-1.0
2024-01-08,Society & Identity,0,-1.0
2024-01-15,Society & Identity,0,-1.0
2024-01-22,Society & Identity,0,-1.0
2024-01-29,Society & Identity,1,1.9999996400000435
2024-02-05,Society & Identity,1,1.9999998200000109
2024-02-12,Society & Identity,1,1.9999998800000047
2024-02-19,Society & Identity,0,1.9999998800000047
2024-02-26,Society & Identity,0,0.9999999200000032
2024-03-04,Society & Identity,0,-3.999999842463353e-08
2024-03-11,Society & Identity,0,-1.0
2024-03-18,Society & Identity,0,-1.0
2024-03-25,Society & Identity,0,-1.0
2024-04-01,Society & Identity,0,-1.0
2024-04-08,Society & Identity,0,-1.0
2024-04-15,Society & Identity,0,-1.0
2024-04-22,Society & Identity,0,-1.0
2024-04-29,Society & Identity,0,-1.0
2024-05-06,Society & Identity,0,-1.0
2024-05-13,Society & Identity,0,-1.0
2024-05-20,Society & Identity,0,-1.0
2024-05-27,Society & Identity,0,-1.0
2024-06-03,Society & Identity,0,-1.0
2024-06-10,Society & Identity,0,-1.0
2024-06-17,Society & Identity,0,-1.0
2024-06-24,Society & Identity,0,-1.0
2024-07-01,Society & Identity,0,-1.0
2024-07-08,Society & Identity,0,-1.0
2024-07-15,Society & Identity,0,-1.0
2024-07-22,Society & Identity,0,-1.0
2024-07-29,Society & Identity,0,-1.0
2024-08-05,Society & Identity,0,-1.0
2024-08-12,Society & Identity,0,-1.0
2024-08-19,Society & Identity,0,-1.0
2024-08-26,Society & Identity,0,-1.0
2024-09-02,Society & Identity,0,-1.0
2024-09-09,Society & Identity,0,-1.0
2024-09-16,Society & Identity,0,-1.0
2024-09-23,Society & Identity,0,-1.0
2024-09-30,Society & Identity,0,-1.0
2024-10-07,Society & Identity,0,-1.0
2024-10-14,Society & Identity,0,-1.0
2024-10-21,Society & Identity,0,-1.0
2024-10-28,Society & Identity,0,-1.0
2024-11-04,Society & Identity,0,-1.0
2024-11-11,Society & Identity,0,-1.0
2024-11-18,Society & Identity,0,-1.0
2024-11-25,Society & Identity,0,-1.0
2024-12-02,Society & Identity,0,-1.0
2024-12-09,Society & Identity,1,1.9999996400000435
2024-12-16,Society & Identity,0,1.9999996400000435
2024-12-23,Society & Identity,0,1.9999996400000435
2024-12-30,Society & Identity,0,1.9999996400000435
2025-01-06,Society & Identity,0,-1.0
2025-01-13,Society & Identity,0,-1.0
2025-01-20,Society & Identity,0,-1.0
2025-01-27,Society & Identity,0,-1.0
2025-02-03,Society & Identity,0,-1.0
2025-02-10,Society & Identity,0,-1.0
2025-02-17,Society & Identity,0,-1.0
2025-02-24,Society & Identity,0,-1.0
2025-03-03,Society & Identity,1,1.9999996400000435
2025-03-10,Society & Identity,0,1.9999996400000435
2025-03-17,Society & Identity,0,1.9999996400000435
2025-03-24,Society & Identity,0,1.9999996400000435
2025-03-31,Society & Identity,0,-1.0
2025-04-07,Society & Identity,0,-1.0
2025-04-14,Society & Identity,0,-1.0
2025-04-21,Society & Identity,0,-1.0
2025-04-28,Society & Identity,0,-1.0
2025-05-05,Society & Identity,0,-1.0
2025-05-12,Society & Identity,0,-1.0
2025-05-19,Society & Identity,0,-1.0
2025-05-26,Society & Identity,0,-1.0
2025-06-02,Society & Identity,0,-1.0
2025-06-09,Society & Identity,1,1.9999996400000435
2025-06-16,Society & Identity,0,1.9999996400000435
2025-06-23,Society & Identity,0,1.9999996400000435
2025-06-30,Society & Identity,0,1.9999996400000435
2025-07-07,Society & Identity,0,-1.0
2025-07-14,Society & Identity,0,-1.0
2025-07-21,Society & Identity,0,-1.0
2025-07-28,Society & Identity,0,-1.0
2025-08-04,Society & Identity,0,-1.0
2025-08-11,Society & Identity,0,-1.0
2025-08-18,Society & Identity,0,-1.0
2025-08-25,Society & Identity,0,-1.0
2025-09-01,Society & Identity,0,-1.0
2025-09-08,Society & Identity,0,-1.0
2025-09-15,Society & Identity,0,-1.0
2025-09-22,Society & Identity,0,-1.0
2025-09-29,Society & Identity,0,-1.0
2025-10-06,Society & Identity,0,-1.0
2025-10-13,Society & Identity,0,-1.0
2025-10-20,Society & Identity,0,-1.0
2025-10-27,Society & Identity,0,-1.0
2025-11-03,Society & Identity,0,-1.0
2025-11-10,Society & Identity,0,-1.0
2025-11-17,Society & Identity,0,-1.0
2025-11-24,Society & Identity,0,-1.0
2025-12-01,Society & Identity,0,-1.0
2025-12-08,Society & Identity,0,-1.0
2025-12-15,Society & Identity,0,-1.0
2025-12-22,Society & Identity,2,1.9999998200000109
2025-12-29,Society & Identity,0,1.9999998200000109
2026-01-05,Society & Identity,6,1.9999999550000007
2026-01-12,Society & Identity,2,1.9999999640000001
2026-01-19,Society & Identity,5,1.5999999792000001
2026-01-26,Society & Identity,2,1.6470588048442907
2026-02-02,Society & Identity,3,0.7999999892
2026-02-09,Society & Identity,8,0.9285714203061224
2026-02-16,Society & Identity,2,0.49999999400000017
2026-02-23,Society & Identity,8,0.6578947316066484
2026-03-02,Society & Identity,2,0.49999999550000007
2026-03-09,Society & Identity,2,-2.8571428556389833e-09
2026-03-16,Society & Identity,3,0.046511624986479205
2026-03-23,Society & Identity,0,-0.5116279083396431
2026-03-30,Society & Identity,0,-0.594594595909423
2026-04-06,Society & Identity,0,-0.7428571437387754
2026-04-13,Society & Identity,1,-0.9032258068262227
2026-04-20,Society & Identity,0,-0.8965517245659929
2026-04-27,Society & Identity,0,-0.884615385147929
2026-05-04,Society & Identity,0,-0.8333333344444445
2026-05-11,Society & Identity,0,-1.0
2026-05-18,Society & Identity,0,-1.0
2026-05-25,Society & Identity,0,-1.0
2026-06-01,Society & Identity,0,-1.0
2026-06-08,Society & Identity,0,-1.0
2026-06-15,Society & Identity,0,-1.0
2026-06-22,Society & Identity,0,-1.0
2026-06-29,Society & Identity,0,-1.0
2022-10-03,Sport & Varsity,0,
2022-10-10,Sport & Varsity,0,
2022-10-17,Sport & Varsity,0,
2022-10-24,Sport & Varsity,0,
2022-10-31,Sport & Varsity,0,
2022-11-07,Sport & Varsity,0,
2022-11-14,Sport & Varsity,0,
2022-11-21,Sport & Varsity,0,
2022-11-28,Sport & Varsity,0,
2022-12-05,Sport & Varsity,0,
2022-12-12,Sport & Varsity,0,
2022-12-19,Sport & Varsity,0,-1.0
2022-12-26,Sport & Varsity,0,-1.0
2023-01-02,Sport & Varsity,0,-1.0
2023-01-09,Sport & Varsity,0,-1.0
2023-01-16,Sport & Varsity,0,-1.0
2023-01-23,Sport & Varsity,0,-1.0
2023-01-30,Sport & Varsity,0,-1.0
2023-02-06,Sport & Varsity,0,-1.0
2023-02-13,Sport & Varsity,0,-1.0
2023-02-20,Sport & Varsity,0,-1.0
2023-02-27,Sport & Varsity,0,-1.0
2023-03-06,Sport & Varsity,0,-1.0
2023-03-13,Sport & Varsity,0,-1.0
2023-03-20,Sport & Varsity,0,-1.0
2023-03-27,Sport & Varsity,0,-1.0
2023-04-03,Sport & Varsity,0,-1.0
2023-04-10,Sport & Varsity,0,-1.0
2023-04-17,Sport & Varsity,0,-1.0
2023-04-24,Sport & Varsity,0,-1.0
2023-05-01,Sport & Varsity,0,-1.0
2023-05-08,Sport & Varsity,0,-1.0
2023-05-15,Sport & Varsity,0,-1.0
2023-05-22,Sport & Varsity,0,-1.0
2023-05-29,Sport & Varsity,0,-1.0
2023-06-05,Sport & Varsity,0,-1.0
2023-06-12,Sport & Varsity,0,-1.0
2023-06-19,Sport & Varsity,0,-1.0
2023-06-26,Sport & Varsity,0,-1.0
2023-07-03,Sport & Varsity,0,-1.0
2023-07-10,Sport & Varsity,0,-1.0
2023-07-17,Sport & Varsity,0,-1.0
2023-07-24,Sport & Varsity,0,-1.0
2023-07-31,Sport & Varsity,0,-1.0
2023-08-07,Sport & Varsity,0,-1.0
2023-08-14,Sport & Varsity,0,-1.0
2023-08-21,Sport & Varsity,0,-1.0
2023-08-28,Sport & Varsity,0,-1.0
2023-09-04,Sport & Varsity,0,-1.0
2023-09-11,Sport & Varsity,0,-1.0
2023-09-18,Sport & Varsity,0,-1.0
2023-09-25,Sport & Varsity,0,-1.0
2023-10-02,Sport & Varsity,0,-1.0
2023-10-09,Sport & Varsity,0,-1.0
2023-10-16,Sport & Varsity,0,-1.0
2023-10-23,Sport & Varsity,0,-1.0
2023-10-30,Sport & Varsity,0,-1.0
2023-11-06,Sport & Varsity,0,-1.0
2023-11-13,Sport & Varsity,0,-1.0
2023-11-20,Sport & Varsity,0,-1.0
2023-11-27,Sport & Varsity,0,-1.0
2023-12-04,Sport & Varsity,0,-1.0
2023-12-11,Sport & Varsity,0,-1.0
2023-12-18,Sport & Varsity,0,-1.0
2023-12-25,Sport & Varsity,0,-1.0
2024-01-01,Sport & Varsity,0,-1.0
2024-01-08,Sport & Varsity,0,-1.0
2024-01-15,Sport & Varsity,0,-1.0
2024-01-22,Sport & Varsity,0,-1.0
2024-01-29,Sport & Varsity,0,-1.0
2024-02-05,Sport & Varsity,0,-1.0
2024-02-12,Sport & Varsity,0,-1.0
2024-02-19,Sport & Varsity,0,-1.0
2024-02-26,Sport & Varsity,0,-1.0
2024-03-04,Sport & Varsity,0,-1.0
2024-03-11,Sport & Varsity,0,-1.0
2024-03-18,Sport & Varsity,0,-1.0
2024-03-25,Sport & Varsity,0,-1.0
2024-04-01,Sport & Varsity,0,-1.0
2024-04-08,Sport & Varsity,0,-1.0
2024-04-15,Sport & Varsity,0,-1.0
2024-04-22,Sport & Varsity,0,-1.0
2024-04-29,Sport & Varsity,0,-1.0
2024-05-06,Sport & Varsity,0,-1.0
2024-05-13,Sport & Varsity,0,-1.0
2024-05-20,Sport & Varsity,0,-1.0
2024-05-27,Sport & Varsity,0,-1.0
2024-06-03,Sport & Varsity,0,-1.0
2024-06-10,Sport & Varsity,0,-1.0
2024-06-17,Sport & Varsity,0,-1.0
2024-06-24,Sport & Varsity,0,-1.0
2024-07-01,Sport & Varsity,0,-1.0
2024-07-08,Sport & Varsity,0,-1.0
2024-07-15,Sport & Varsity,0,-1.0
2024-07-22,Sport & Varsity,0,-1.0
2024-07-29,Sport & Varsity,0,-1.0
2024-08-05,Sport & Varsity,0,-1.0
2024-08-12,Sport & Varsity,0,-1.0
2024-08-19,Sport & Varsity,0,-1.0
2024-08-26,Sport & Varsity,0,-1.0
2024-09-02,Sport & Varsity,0,-1.0
2024-09-09,Sport & Varsity,0,-1.0
2024-09-16,Sport & Varsity,0,-1.0
2024-09-23,Sport & Varsity,0,-1.0
2024-09-30,Sport & Varsity,0,-1.0
2024-10-07,Sport & Varsity,0,-1.0
2024-10-14,Sport & Varsity,0,-1.0
2024-10-21,Sport & Varsity,0,-1.0
2024-10-28,Sport & Varsity,0,-1.0
2024-11-04,Sport & Varsity,0,-1.0
2024-11-11,Sport & Varsity,0,-1.0
2024-11-18,Sport & Varsity,0,-1.0
2024-11-25,Sport & Varsity,0,-1.0
2024-12-02,Sport & Varsity,0,-1.0
2024-12-09,Sport & Varsity,0,-1.0
2024-12-16,Sport & Varsity,0,-1.0
2024-12-23,Sport & Varsity,0,-1.0
2024-12-30,Sport & Varsity,0,-1.0
2025-01-06,Sport & Varsity,0,-1.0
2025-01-13,Sport & Varsity,0,-1.0
2025-01-20,Sport & Varsity,0,-1.0
2025-01-27,Sport & Varsity,0,-1.0
2025-02-03,Sport & Varsity,0,-1.0
2025-02-10,Sport & Varsity,0,-1.0
2025-02-17,Sport & Varsity,0,-1.0
2025-02-24,Sport & Varsity,0,-1.0
2025-03-03,Sport & Varsity,0,-1.0
2025-03-10,Sport & Varsity,0,-1.0
2025-03-17,Sport & Varsity,0,-1.0
2025-03-24,Sport & Varsity,0,-1.0
2025-03-31,Sport & Varsity,0,-1.0
2025-04-07,Sport & Varsity,2,1.9999998200000109
2025-04-14,Sport & Varsity,0,1.9999998200000109
2025-04-21,Sport & Varsity,0,1.9999998200000109
2025-04-28,Sport & Varsity,1,1.9999998800000047
2025-05-05,Sport & Varsity,0,-3.999999842463353e-08
2025-05-12,Sport & Varsity,0,-3.999999842463353e-08
2025-05-19,Sport & Varsity,0,-3.999999842463353e-08
2025-05-26,Sport & Varsity,0,-1.0
2025-06-02,Sport & Varsity,0,-1.0
2025-06-09,Sport & Varsity,0,-1.0
2025-06-16,Sport & Varsity,0,-1.0
2025-06-23,Sport & Varsity,0,-1.0
2025-06-30,Sport & Varsity,0,-1.0
2025-07-07,Sport & Varsity,0,-1.0
2025-07-14,Sport & Varsity,0,-1.0
2025-07-21,Sport & Varsity,0,-1.0
2025-07-28,Sport & Varsity,0,-1.0
2025-08-04,Sport & Varsity,0,-1.0
2025-08-11,Sport & Varsity,0,-1.0
2025-08-18,Sport & Varsity,0,-1.0
2025-08-25,Sport & Varsity,0,-1.0
2025-09-01,Sport & Varsity,0,-1.0
2025-09-08,Sport & Varsity,0,-1.0
2025-09-15,Sport & Varsity,0,-1.0
2025-09-22,Sport & Varsity,0,-1.0
2025-09-29,Sport & Varsity,0,-1.0
2025-10-06,Sport & Varsity,0,-1.0
2025-10-13,Sport & Varsity,0,-1.0
2025-10-20,Sport & Varsity,0,-1.0
2025-10-27,Sport & Varsity,0,-1.0
2025-11-03,Sport & Varsity,0,-1.0
2025-11-10,Sport & Varsity,0,-1.0
2025-11-17,Sport & Varsity,0,-1.0
2025-11-24,Sport & Varsity,0,-1.0
2025-12-01,Sport & Varsity,0,-1.0
2025-12-08,Sport & Varsity,0,-1.0
2025-12-15,Sport & Varsity,1,1.9999996400000435
2025-12-22,Sport & Varsity,1,1.9999998200000109
2025-12-29,Sport & Varsity,0,1.9999998200000109
2026-01-05,Sport & Varsity,2,1.9999999100000028
2026-01-12,Sport & Varsity,1,1.3999999424000014
2026-01-19,Sport & Varsity,1,0.9999999600000007
2026-01-26,Sport & Varsity,1,1.1428571061224493
2026-02-02,Sport & Varsity,1,0.49999997750000036
2026-02-09,Sport & Varsity,5,0.8461538291124264
2026-02-16,Sport & Varsity,0,0.6153846004733732
2026-02-23,Sport & Varsity,2,0.5999999872000001
2026-03-02,Sport & Varsity,0,0.3999999888000001
2026-03-09,Sport & Varsity,2,-0.2500000056249999
2026-03-16,Sport & Varsity,0,-0.20000000639999993
2026-03-23,Sport & Varsity,0,-0.6000000031999999
2026-03-30,Sport & Varsity,0,-0.5384615427218934
2026-04-06,Sport & Varsity,0,-1.0
2026-04-13,Sport & Varsity,2,-0.5384615427218934
2026-04-20,Sport & Varsity,0,-0.500000005
2026-04-27,Sport & Varsity,0,-0.45454546049586775
2026-05-04,Sport & Varsity,0,-1.9999999656405976e-08
2026-05-11,Sport & Varsity,0,-1.0
2026-05-18,Sport & Varsity,0,-1.0
2026-05-25,Sport & Varsity,0,-1.0
2026-06-01,Sport & Varsity,2,0.4999999550000014
2026-06-08,Sport & Varsity,0,0.4999999550000014
2026-06-15,Sport & Varsity,0,0.4999999550000014
2026-06-22,Sport & Varsity,0,0.4999999550000014
2026-06-29,Sport & Varsity,0,-1.0
2022-10-03,Theatre & Visual Arts,1,
2022-10-10,Theatre & Visual Arts,0,
2022-10-17,Theatre & Visual Arts,0,
2022-10-24,Theatre & Visual Arts,0,
2022-10-31,Theatre & Visual Arts,1,
2022-11-07,Theatre & Visual Arts,0,
2022-11-14,Theatre & Visual Arts,0,
2022-11-21,Theatre & Visual Arts,0,
2022-11-28,Theatre & Visual Arts,0,
2022-12-05,Theatre & Visual Arts,1,
2022-12-12,Theatre & Visual Arts,0,
2022-12-19,Theatre & Visual Arts,0,-3.999999842463353e-08
2022-12-26,Theatre & Visual Arts,0,0.49999991000000543
2023-01-02,Theatre & Visual Arts,0,-1.0
2023-01-09,Theatre & Visual Arts,0,-1.0
2023-01-16,Theatre & Visual Arts,0,-1.0
2023-01-23,Theatre & Visual Arts,0,-1.0
2023-01-30,Theatre & Visual Arts,0,-1.0
2023-02-06,Theatre & Visual Arts,0,-1.0
2023-02-13,Theatre & Visual Arts,0,-1.0
2023-02-20,Theatre & Visual Arts,0,-1.0
2023-02-27,Theatre & Visual Arts,0,-1.0
2023-03-06,Theatre & Visual Arts,0,-1.0
2023-03-13,Theatre & Visual Arts,0,-1.0
2023-03-20,Theatre & Visual Arts,0,-1.0
2023-03-27,Theatre & Visual Arts,0,-1.0
2023-04-03,Theatre & Visual Arts,0,-1.0
2023-04-10,Theatre & Visual Arts,0,-1.0
2023-04-17,Theatre & Visual Arts,0,-1.0
2023-04-24,Theatre & Visual Arts,0,-1.0
2023-05-01,Theatre & Visual Arts,0,-1.0
2023-05-08,Theatre & Visual Arts,0,-1.0
2023-05-15,Theatre & Visual Arts,0,-1.0
2023-05-22,Theatre & Visual Arts,0,-1.0
2023-05-29,Theatre & Visual Arts,0,-1.0
2023-06-05,Theatre & Visual Arts,0,-1.0
2023-06-12,Theatre & Visual Arts,0,-1.0
2023-06-19,Theatre & Visual Arts,0,-1.0
2023-06-26,Theatre & Visual Arts,0,-1.0
2023-07-03,Theatre & Visual Arts,0,-1.0
2023-07-10,Theatre & Visual Arts,0,-1.0
2023-07-17,Theatre & Visual Arts,0,-1.0
2023-07-24,Theatre & Visual Arts,0,-1.0
2023-07-31,Theatre & Visual Arts,0,-1.0
2023-08-07,Theatre & Visual Arts,0,-1.0
2023-08-14,Theatre & Visual Arts,0,-1.0
2023-08-21,Theatre & Visual Arts,0,-1.0
2023-08-28,Theatre & Visual Arts,0,-1.0
2023-09-04,Theatre & Visual Arts,0,-1.0
2023-09-11,Theatre & Visual Arts,0,-1.0
2023-09-18,Theatre & Visual Arts,0,-1.0
2023-09-25,Theatre & Visual Arts,0,-1.0
2023-10-02,Theatre & Visual Arts,0,-1.0
2023-10-09,Theatre & Visual Arts,0,-1.0
2023-10-16,Theatre & Visual Arts,0,-1.0
2023-10-23,Theatre & Visual Arts,0,-1.0
2023-10-30,Theatre & Visual Arts,0,-1.0
2023-11-06,Theatre & Visual Arts,1,1.9999996400000435
2023-11-13,Theatre & Visual Arts,0,1.9999996400000435
2023-11-20,Theatre & Visual Arts,0,1.9999996400000435
